,property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
247,apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",137,"$196,592.39 "
248,apartment,|Brasil|Bahia|Salvador|,Northeast,,143,"$265,243.71 "
249,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",128,"$152,905.19 "
250,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",111,"$174,748.79 "
251,house,|Brasil|Bahia|Lauro de Freitas|Estrada do Coco|,Northeast,"-12.852844,-38.32711",120,"$121,700.05 "
252,apartment,|Brasil|Bahia|Salvador|,Northeast,,230,"$296,448.85 "
253,apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71,"$81,133.37 "
254,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",186,"$234,038.56 "
255,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009664,-38.486431",186,"$411,471.01 "
256,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.984901,-38.439594",128,"$234,038.56 "
257,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",122,"$249,641.14 "
258,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",59,"$145,790.42 "
259,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.994513,-38.479004",140,"$234,038.56 "
260,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.964468,-38.417938",180,"$277,725.76 "
261,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",210,"$246,520.62 "
262,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.992462,-38.444553",59,"$113,898.77 "
263,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.993493,-38.477962",71,"$106,097.48 "
264,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,,63,"$106,097.48 "
265,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-13.004092,-38.5047",55,"$140,423.14 "
266,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",98,"$174,748.79 "
267,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",127,"$180,989.82 "
268,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",235,"$165,387.25 "
269,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",195,"$452,474.56 "
270,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",170,"$202,833.42 "
271,apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",95,"$187,230.85 "
272,apartment,|Brasil|Bahia|Salvador|Campo Grande|,Northeast,"-12.993533,-38.526047",230,"$405,666.85 "
273,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992102,-38.521461",185,"$212,194.96 "
274,apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.00525,-38.516327",90,"$184,110.34 "
275,apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,"-12.983234,-38.443928",75,"$131,061.59 "
276,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",166,"$187,230.85 "
277,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",100,"$227,797.54 "
278,apartment,|Brasil|Bahia|Lauro de Freitas|,Northeast,"-12.852844,-38.32711",71,"$78,012.85 "
279,house,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.991933,-38.465279",250,"$374,461.71 "
280,apartment,|Brasil|Bahia|Salvador|Alphaville I|,Northeast,"-12.941992,-38.403465",158,"$180,989.82 "
281,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",102,"$265,243.71 "
282,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985579,-38.470348",54,"$92,679.27 "
283,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.98223,-38.43898",128,"$235,843.06 "
284,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",164,"$414,404.29 "
285,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",210,"$327,653.99 "
286,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.96049,-38.405239",139,"$234,038.56 "
287,apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.002785,-38.519222",215,"$374,461.71 "
288,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",180,"$265,243.71 "
289,apartment,|Brasil|Bahia|Salvador|Jaguaribe|,Northeast,"-12.94999,-38.391624",212,"$415,028.39 "
290,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",120,"$98,296.19 "
291,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,,98,"$227,797.54 "
292,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.993533,-38.526047",168,"$312,051.42 "
293,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",142,"$115,146.97 "
294,house,|Brasil|Bahia|Lauro de Freitas|Estrada do Coco|,Northeast,,73,"$81,133.37 "
295,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985591,-38.469273",78,"$134,182.11 "
296,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.993493,-38.477962",100,"$109,217.99 "
297,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",198,"$218,435.99 "
298,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",114,"$202,833.42 "
299,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",82,"$81,133.37 "
300,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,,220,"$343,256.56 "
301,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",203,"$265,243.71 "
302,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.002345,-38.528343",90,"$131,061.59 "
303,apartment,|Brasil|Bahia|Salvador|Boca do Rio|,Northeast,"-12.970389,-38.424129",75,"$85,703.40 "
304,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,,210,"$480,840.04 "
305,apartment,|Brasil|Bahia|Salvador|,Northeast,,70,"$126,880.10 "
306,apartment,|Brasil|Bahia|Salvador|Engenho Velho de Brotas|,Northeast,"-12.982599,-38.499725",67,"$131,061.59 "
307,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",156,"$390,064.28 "
308,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.951526,-38.392464",116,"$208,450.35 "
309,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.951526,-38.392464",143,"$253,385.75 "
310,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.968704,-38.435516",109,"$146,664.17 "
311,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",155,"$310,491.16 "
312,apartment,|Brasil|Bahia|Salvador|,Northeast,,155,"$296,448.85 "
313,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",71,"$84,253.88 "
314,apartment,|Brasil|Bahia|Salvador|Candeal|,Northeast,"-12.99183,-38.477451",100,"$146,664.17 "
315,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",103,"$186,669.16 "
316,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.970966,-38.436806",89,"$160,706.48 "
317,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.941992,-38.403465",143,"$296,448.85 "
318,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.999527,-38.46265",75,"$77,388.75 "
319,house,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.930742,-38.365299",170,"$93,615.42 "
320,apartment,|Brasil|Bahia|Salvador|Jardim Apipema|,Northeast,"-13.002785,-38.519222",230,"$464,956.62 "
321,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",73,"$104,537.22 "
322,apartment,|Brasil|Bahia|Salvador|,Northeast,,77,"$109,217.99 "
323,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.958966,-38.405651",200,"$187,230.85 "
324,apartment,|Brasil|Bahia|Lauro de Freitas|Jardim Aeroporto|,Northeast,"-12.852844,-38.32711",74,"$101,416.71 "
325,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",142,"$274,605.25 "
326,apartment,|Brasil|Bahia|Salvador|,Northeast,"-13.001876,-38.501404",77,"$109,217.99 "
327,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.958966,-38.405651",200,"$187,230.85 "
328,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,,73,"$104,537.22 "
329,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",210,"$238,719.34 "
330,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",105,"$136,490.60 "
331,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",210,"$238,719.34 "
332,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.998506,-38.52309",105,"$136,490.60 "
333,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009664,-38.486431",186,"$405,666.85 "
334,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,,186,"$405,666.85 "
335,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.002345,-38.528343",128,"$140,423.14 "
336,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",139,"$249,641.14 "
337,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",182,"$436,871.99 "
338,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",139,"$249,641.14 "
339,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.004878,-38.532276",182,"$436,871.99 "
340,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",204,"$452,474.56 "
341,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.002883,-38.486099",204,"$468,077.13 "
342,apartment,|Brasil|Bahia|Salvador|Garcia|,Northeast,"-12.990577,-38.510612",82,"$131,061.59 "
343,apartment,|Brasil|Bahia|Salvador|Garcia|,Northeast,"-12.990577,-38.510612",82,"$131,061.59 "
344,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",110,"$93,615.42 "
345,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.9371316,-38.3556842",106,"$185,670.59 "
346,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.974083,-38.431091",63,"$109,217.99 "
347,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",110,"$93,615.42 "
348,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.9371316,-38.3556842",106,"$185,670.59 "
349,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.974083,-38.431091",63,"$109,217.99 "
350,apartment,|Brasil|Bahia|Salvador|Vila Laura|,Northeast,"-12.971625,-38.486305",67,"$112,338.51 "
351,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985591,-38.469273",88,"$121,700.05 "
352,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985591,-38.469273",88,"$121,700.05 "
353,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.952238,-38.395287",133,"$199,182.42 "
354,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,,133,"$199,182.42 "
355,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.937969,-38.381538",67,"$106,097.48 "
356,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.937969,-38.381538",82,"$127,941.08 "
357,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.937969,-38.381538",67,"$106,097.48 "
358,apartment,|Brasil|Bahia|Salvador|,Northeast,,82,"$127,941.08 "
359,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",110,"$215,315.48 "
360,apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.993533,-38.526047",112,"$196,592.39 "
361,house,|Brasil|Bahia|Lauro de Freitas|,Northeast,,160,"$176,309.05 "
362,apartment,|Brasil|Bahia|Salvador|Parque Bela Vista|,Northeast,"-12.985591,-38.469273",53,"$90,800.72 "
363,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.007857,-38.498463",60,"$96,735.94 "
364,house,|Brasil|Bahia|Salvador|Pituaçu|,Northeast,"-12.968771,-38.42057",200,"$249,641.14 "
365,apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.98223,-38.43898",79,"$156,457.90 "
366,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",103,"$252,888.97 "
367,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.970966,-38.436806",90,"$158,740.56 "
368,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",84,"$146,664.17 "
369,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",59,"$130,749.54 "
370,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",97,"$193,471.88 "
371,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.983924,-38.450443",110,"$152,905.19 "
372,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",84,"$146,664.17 "
373,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",59,"$130,749.54 "
374,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,,115,"$288,335.51 "
375,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",115,"$288,335.51 "
376,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.827576,-39.029541",113,"$101,416.71 "
377,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.801797,-39.041534",109,"$160,706.48 "
378,apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,"-14.859674,-40.820404",112,"$90,494.91 "
379,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841515,-39.02878",190,"$106,097.48 "
380,apartment,|Brasil|Bahia|Barreiras|,Northeast,,76,"$78,012.85 "
381,house,|Brasil|Bahia|Barreiras|,Northeast,"-12.147748,-44.995347",130,"$84,253.88 "
382,house,|Brasil|Bahia|Salvador|Pernambués|,Northeast,"-12.973864,-38.466591",80,"$468,077.13 "
383,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.965071,-38.435036",70,"$133,462.52 "
384,apartment,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.938337,-38.362667",65,"$102,641.20 "
385,apartment,|Brasil|Bahia|Barreiras|,Northeast,"-12.149824,-44.992315",67,"$86,296.26 "
386,house,|Brasil|Bahia|Barreiras|,Northeast,,230,"$87,374.39 "
387,house,|Brasil|Bahia|Barreiras|,Northeast,"-12.146704,-45.009677",145,"$78,012.85 "
388,house,|Brasil|Bahia|Porto Seguro|,Northeast,"-16.444413,-39.065332",96,"$202,833.42 "
389,apartment,|Brasil|Bahia|Ilhéus|Centro|,Northeast,"-14.78655,-39.03495",86,"$132,683.01 "
390,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.834512,-39.026514",110,"$109,217.99 "
391,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.844938,-39.026431",75,"$76,452.59 "
392,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.827576,-39.029541",113,"$102,581.90 "
393,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841484,-39.028789",114,"$95,487.73 "
394,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.816835,-39.025423",58,"$91,811.77 "
395,apartment,|Brasil|Bahia|Barreiras|,Northeast,"-12.139819,-45.012824",132,"$78,012.85 "
396,apartment,|Brasil|Bahia|Ilhéus|Centro|,Northeast,"-14.78619,-39.03628",84,"$122,636.21 "
397,apartment,|Brasil|Bahia|Ilhéus|,Northeast,,130,"$312,051.42 "
398,house,|Brasil|Bahia|Barreiras|,Northeast,"-12.15477,-45.0016",110,"$90,494.91 "
399,apartment,|Brasil|Bahia|Barreiras|,Northeast,"-12.144439,-44.996502",96,"$87,374.39 "
400,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841515,-39.02878",182,"$109,217.99 "
401,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841515,-39.02878",136,"$101,416.71 "
402,apartment,|Brasil|Bahia|Barreiras|,Northeast,"-12.149369,-44.990957",194,"$102,976.97 "
403,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",220,"$405,666.85 "
404,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009679,-38.486305",220,"$405,666.85 "
405,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",142,"$343,256.56 "
406,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",108,"$168,507.77 "
407,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.993305,-38.45739",108,"$168,507.77 "
408,apartment,|Brasil|Bahia|Salvador|Garcia|,Northeast,"-12.990577,-38.510612",74,"$102,976.97 "
409,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009875,-38.481541",140,"$140,423.14 "
410,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.970382,-38.512382",94,"$165,387.25 "
411,apartment,|Brasil|Bahia|Salvador|Caminho das Árvores|,Northeast,"-12.985207,-38.456074",67,"$140,423.14 "
412,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.009875,-38.481541",140,"$140,423.14 "
413,apartment,|Brasil|Bahia|Salvador|Acupe de Brotas|,Northeast,"-12.993782,-38.492218",60,"$117,647.44 "
414,apartment,|Brasil|Bahia|Salvador|Imbuí|,Northeast,"-12.971756,-38.438103",110,"$126,968.00 "
415,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.993305,-38.45739",105,"$218,435.99 "
416,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.971756,-38.438103",110,"$126,968.00 "
417,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.993305,-38.45739",105,"$218,435.99 "
418,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",115,"$143,543.65 "
419,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",115,"$143,543.65 "
420,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.840205,-39.031994",65,"$86,219.80 "
421,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.805622,-39.037059",74,"$109,998.12 "
422,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.009623,-38.514156",115,"$196,592.39 "
423,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.983924,-38.450443",110,"$131,061.59 "
424,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.957254,-38.429649",57,"$98,296.19 "
425,apartment,|Brasil|Bahia|Ilhéus|,Northeast,,220,"$124,820.57 "
426,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841515,-39.02878",182,"$102,976.97 "
427,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",243,"$452,474.56 "
428,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841484,-39.028789",115,"$93,615.42 "
429,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841484,-39.028789",115,"$93,615.42 "
430,house,|Brasil|Bahia|Ilhéus|,Northeast,,120,"$98,296.19 "
431,house,|Brasil|Bahia|Ilhéus|,Northeast,"-14.841484,-39.028789",159,"$109,217.99 "
432,house,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.94748,-38.365459",120,"$202,833.42 "
433,apartment,|Brasil|Bahia|Salvador|Itapuã|,Northeast,"-12.939807,-38.367931",58,"$76,452.59 "
434,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.001169,-38.49419",92,"$165,387.25 "
435,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,,160,"$218,435.99 "
436,apartment,|Brasil|Bahia|Salvador|Garcia|,Northeast,"-12.990577,-38.510612",77,"$140,423.14 "
437,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",145,"$191,131.49 "
438,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.9371316,-38.3556842",90,"$99,856.45 "
439,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.837616,-39.028094",180,"$143,543.65 "
440,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-13.000443,-38.45739",203,"$265,243.71 "
441,apartment,|Brasil|Bahia|Salvador|Armação|,Northeast,"-12.981397,-38.441444",75,"$118,579.54 "
442,house,|Brasil|Bahia|Lauro de Freitas|Miragem|,Northeast,"-12.852844,-38.32711",110,"$218,435.99 "
443,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",140,"$230,918.05 "
444,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",210,"$343,256.56 "
445,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",133,"$176,777.13 "
446,apartment,|Brasil|Bahia|Salvador|Nazaré|,Northeast,"-12.9808155,-38.5086421",130,"$112,338.51 "
447,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,"-12.992472,-38.52298",134,"$316,732.19 "
448,apartment,|Brasil|Bahia|Salvador|,Northeast,"-12.9890124,-38.4392045",120,"$186,294.70 "
449,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",93,"$145,103.91 "
450,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-13.0002554,-38.5188762",70,"$123,260.31 "
451,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,,75,"$131,061.59 "
452,apartment,|Brasil|Bahia|Salvador|Paralela|,Northeast,"-12.950598,-38.40873",112,"$237,159.08 "
453,apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,"-12.9930033,-38.5247961",168,"$343,256.56 "
454,apartment,|Brasil|Bahia|Salvador|Ondina|,Northeast,"-15.61667,-39.7",100,"$217,811.89 "
455,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.9903761,-38.4468721",105,"$113,898.77 "
456,apartment,|Brasil|Bahia|Salvador|Stiep|,Northeast,,80,"$118,579.54 "
457,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",107,"$132,621.85 "
458,apartment,|Brasil|Bahia|Salvador|Canela|,Northeast,,134,"$340,136.05 "
459,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",72,"$124,820.57 "
460,apartment,|Brasil|Bahia|Salvador|Patamares|,Northeast,"-12.9429024,-38.3982041",143,"$227,797.54 "
461,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",90,"$124,820.57 "
462,apartment,|Brasil|Bahia|Salvador|Vitória|,Northeast,,181,"$265,243.71 "
463,apartment,|Brasil|Bahia|Salvador|Itaigara|,Northeast,"-12.9928931,-38.4665922",98,"$171,628.28 "
464,apartment,|Brasil|Bahia|Salvador|Pituba|,Northeast,"-12.9994819,-38.4560755",78,"$98,296.19 "
465,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",164,"$296,448.85 "
466,apartment,|Brasil|Bahia|Salvador|Horto Florestal|,Northeast,"-13.000164,-38.489021",164,"$296,448.85 "
467,apartment,|Brasil|Bahia|Salvador|Costa Azul|,Northeast,"-12.992462,-38.444553",112,"$110,778.25 "
468,apartment,|Brasil|Bahia|Ilhéus|,Northeast,"-14.845166,-39.025691",70,"$87,374.39 "
469,apartment,|Brasil|Bahia|Vitória da Conquista|,Northeast,,90,"$78,012.85 "
470,house,|Brasil|Bahia|,Northeast,"-16.58923,-39.095634",242,"$405,666.85 "
471,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,"-13.007857,-38.498463",70,"$118,579.54 "
472,apartment,|Brasil|Bahia|Salvador|Barra|,Northeast,"-13.003813,-38.528656",98,"$106,097.48 "
473,apartment,|Brasil|Bahia|Salvador|Graça|,Northeast,"-12.998506,-38.52309",154,"$436,871.99 "
474,apartment,|Brasil|Bahia|Salvador|Rio Vermelho|,Northeast,,150,"$374,461.71 "
